	ID	Periode	IDRegent	IDFunctie	IDCollege	Begindag	Beginmaand	Beginjaar	Einddag	Eindmaand	Eindjaar	Vertegenwoordigend	provinciaal	Opmerkingen	lokaal	regio	stand
221	1686	0	668	35	29	2.0	8.0	1567.0	4.0	1.0	1578.0	0	0.0	Opvolger van Dirk Deyn. Eed 21 augustus 1567.			
222	1692	0	671	35	29	18.0	6.0	1576.0	31.0	3.0	1577.0	0	0.0	Opvolger van Jacob Pieck. Eed 31 juli 1576. Beëindigd door overlijden.		7.0	
223	1694	0	672	86	29	1.0	6.0	1574.0	20.0	6.0	1576.0	0	0.0				
224	1699	0	674	35	29	20.0	6.0	1576.0	7.0	9.0	1578.0	0	0.0	Opvolger van Christoffel van Meurs.		9.0	
225	1703	0	675	35	29	25.0	9.0	1578.0	31.0	1.0	1580.0	0	0.0	Eed 17 januari 1579. In 1580 naar Roermond vertrokken.		12.0	
226	1713	0	680	35	29	25.0	9.0	1578.0			1579.0	0	0.0	Eed 17 januari 1579. Beëindigd door overlijden.		8.0	
227	1715	0	681	35	29	25.0	9.0	1578.0			1579.0	0	0.0	Eed 17 januari 1579.		7.0	
228	1721	0	684	35	29	28.0	11.0	1579.0	26.0	2.0	1589.0	0	0.0	Eed 26 maart 1580. Beëindigd door overlijden.		17.0	
229	1727	0	687	35	29	16.0	6.0	1580.0	29.0	11.0	1584.0	0	0.0	Eed 25 augustus 1580. Beëindigd door overlijden.		7.0	
230	1743	0	693	41	29	7.0	12.0	1586.0	14.0	10.0	1601.0	0	0.0	Eed 10 december 1586. Beëindigd door overlijden.			
231	1757	0	615	35	2	22.0	5.0	1482.0	18.0	2.0	1493.0	0	0.0				
232	1762	0	619	35	2	24.0	1.0	1429.0	1.0	12.0	1430.0	0	0.0				
233	1763	0	606	35	2	2.0	8.0	1458.0	30.0	6.0	1463.0	0	0.0				
234	1765	0	624	17	44	10.0	9.0	1473.0		12.0	1474.0	0	0.0				
235	1767	0	625	35	2	24.0	12.0	1428.0	24.0	6.0	1430.0	0	0.0				
236	2084	0	113	39	31	22.0	7.0	1544.0	17.0	3.0	1547.0	0	0.0	Beëindigd door ontslag.			
237	4108	0	254	39	31			1573.0			1573.0	0	0.0	Waarnemend voor twee maanden door de gevangenneming van de graaf van Bossu.	0.0	0.0	0.0
238	4109	0	418	86	31	10.0	8.0	1588.0				0	0.0		0.0	0.0	0.0
239	2039	0	726	17	85	17.0	1.0	1474.0				0	0.0				
240	2040	0	750	35	85	17.0	1.0	1474.0				0	0.0				
241	2041	0	747	35	85	17.0	1.0	1474.0				0	0.0				
242	2042	0	786	35	85	17.0	1.0	1474.0				0	0.0				
243	2043	0	784	35	85	17.0	1.0	1474.0				0	0.0				
244	2044	0	790	35	85	17.0	1.0	1474.0				0	0.0				
245	2045	0	788	35	85	17.0	1.0	1474.0				0	0.0				
246	2046	0	789	35	85	17.0	1.0	1474.0				0	0.0				
247	2047	0	746	35	85	17.0	1.0	1474.0				0	0.0				
248	2050	0	830	11	2	7.0	2.0	1500.0	19.0	1.0	1549.0	0	0.0	In 1499 vermeld als onbezoldigd secretaris. Ter Braake, De weg naar het hof, geeft 1501 als aanvangsjaar. Beëindigd door overlijden.			
249	2051	0	113	39	2	4.0	10.0	1544.0	17.0	3.0	1547.0	0	0.0				
250	2052	0	424	39	2	10.0	5.0	1567.0			1572.0	0	0.0	Aangesteld ter vervanging van Willem van Oranje en officieel in functie tot hij door de Geuzen gevangen genomen werd op 11 oktober 1573.			
251	2058	0	831	48	40	1.0	4.0	1563.0	24.0	7.0	1574.0	0	0.0				
252	2061	0	17	1	40	5.0	2.0	1559.0			1562.0	0	0.0	Eindjaar onzeker (opvolging begin 1563).			
253	2063	0	833	1	40	5.0	2.0	1559.0	26.0	10.0	1578.0	0	0.0				
254	2064	0	392	1	40	20.0	1.0	1563.0	2.0	11.0	1578.0	0	0.0	Opvolger van Reinier van der Does. Eed 2 april 1563. Uit het ambt gezet vanwege Spaanse sympathieën.			
255	2066	0	834	1	40	17.0	6.0	1570.0	3.0	11.0	1578.0	0	0.0				
256	2070	0	836	1	40	28.0	6.0	1580.0	30.0	8.0	1623.0	0	0.0				
257	2072	0	837	1	40	28.0	6.0	1580.0	27.0	6.0	1586.0	0	0.0				
258	2074	0	838	1	40	28.0	6.0	1580.0	4.0	1.0	1593.0	0	0.0				
259	2075	0	835	4	40	5.0	2.0	1559.0				0	0.0				
260	2077	0	839	4	40	17.0	6.0	1570.0	12.0	11.0	1598.0	0	0.0	Dibbets was van 1560 tot zijn dood in 1598 secretaris van de kanselarij. Beëindigd door overlijden.			
261	2079	0	840	4	40	13.0	7.0	1574.0			1578.0	0	0.0				
262	2086	0	116	39	2	18.0	3.0	1547.0	4.0	6.0	1558.0	0	0.0				
263	2087	0	122	39	31	18.0	8.0	1559.0	11.0	4.0	1567.0	0	0.0				
264	2088	0	122	39	2	28.0	8.0	1559.0	11.0	4.0	1567.0	0	0.0				
265	2089	0	122	39	2	20.0	7.0	1572.0	10.0	7.0	1584.0	0	0.0				
266	2153	0	862	35	44	8.0	9.0	1473.0			1477.0	0	0.0				
267	2154	0	556	52	44			1474.0			1477.0	0	0.0				
268	2155	0	863	35	44	1.0	3.0	1474.0			1477.0	0	0.0				
269	2157	0	864	35	44			1474.0			1477.0	0	0.0				
270	2159	0	865	35	44			1474.0				0	0.0				
271	2161	0	866	35	44			1474.0				0	0.0				
272	2163	0	867	35	44			1476.0				0	0.0				
273	2165	0	868	35	44			1474.0			1476.0	0	0.0				
274	2167	0	869	35	44			1474.0			1476.0	0	0.0				
275	2169	0	870	35	44			1474.0			1476.0	0	0.0				
276	2171	0	871	35	44			1474.0				0	0.0				
277	2177	0	874	11	44			1474.0			1475.0	0	0.0				
278	2179	0	875	11	44			1474.0			1475.0	0	0.0				
279	2181	0	876	11	44			1473.0				0	0.0				
280	2183	0	877	11	44			1474.0			1475.0	0	0.0				
281	2248	0	904	35	2			1561.0			1572.0	0	0.0	Onbezoldigd. Witte Wittensz. week in juli 1572 met het Hof uit naar Utrecht.			
282	2252	0	906	35	2	3.0	4.0	1570.0			1572.0	0	0.0	Willem van Coornhuysen week in juli 1572 met het Hof uit naar Utrecht.			
283	2254	0	907	35	2	9.0	4.0	1562.0			1572.0	0	0.0	Johan van Lesanen week in 1572 met het Hof uit naar Utrecht. Als onbezoldigd raadsheer vermeld in 1559-1562.			
284	2256	0	908	35	2	21.0	8.0	1570.0			1572.0	0	0.0	Cornelis Oem van Wijngaerden week in juli 1572 met het Hof uit naar Utrecht.			
285	2258	0	909	35	2	20.0	9.0	1568.0			1572.0	0	0.0	Willem van der Criep week in 1572 met het Hof uit naar Utrecht. Als onbezoldigd raadsheer vermeld in 1567.			
286	2259	0	27	35	2	4.0	6.0	1561.0			1572.0	0		Nicolaas van der Laan week in juli 1572 met het Hof uit naar Utrecht.			
287	2263	0	911	35	2			1565.0			1572.0	0	0.0	Onbezoldigd. Reinier van der Duin week in juli 1572 met het Hof uit naar Utrecht.			
288	2268	0	17	1	1			1570.0				0	0.0				
289	2270	0	914	35	2			1562.0			1572.0	0	0.0	Onbezoldigd. Karel de Smytere week in juli 1572 met het Hof uit naar Utrecht.			
290	2290	0	923	35	2	3.0	1.0	1560.0	11.0	3.0	1562.0	0	0.0	Beëindigd door overlijden.			
291	2297	0	925	35	2			1565.0			1572.0	0	0.0	Onbezoldigd. Jacob de Quesnoy week in juli 1572 met het Hof uit naar Utrecht.			
292	2311	0	357	39	31			1574.0			1577.0	0	0.0				
293	2325	0	383	52	31	8.0	4.0	1554.0			1563.0	0	0.0				
294	2330	0	17	27	31			1554.0			1555.0	0	0.0	Tijdelijke waarneming van de functie als vervanger van Peter de Clercq.			
295	2405	0	388	52	31			1530.0				0	0.0				
296	2407	0	17	4	1	11.0	3.0	1550.0			1554.0	0	0.0				
297	2408	0	19	4	1	2.0	10.0	1554.0			1568.0	0	0.0				
298	2466	0	985	35	28	5.0	9.0	1548.0			1557.0	0	0.0	Opvolger van Adriaan van der Burch. Beëindigd door overlijden.			
299	2607	0	1040	35	2			1436.0			1443.0	0	0.0	Onbezoldigd. Niet vermeld in 1441. Memorialen Rosa geeft 1436-1446.			
300	2634	0	559	11	44			1475.0				0	0.0				
301	2771	0	1110	9	28	26.0	11.0	1580.0		6.0	1583.0	0	0.0	Opvolger van Jacques Buisset. Beëindigd door overlijden.			
302	2798	0	1119	35	28			1473.0				0	0.0				
303	2837	0	975	64	2			1492.0			1511.0	0	0.0				
304	3781	0	472	88	2	31.0	7.0	1510.0	22.0	9.0	1528.0	0					
305	3802	0	373	34	84	9.0	11.0	1556.0	1.0	17.0	1557.0	0	0.0		0.0	0.0	0.0
306	210	0	82	24	2	16.0	7.0	1520.0	11.0	10.0	1520.0	0	0.0	Tijdelijke functie.			
307	3018	0	1217	40	29	3.0	6.0	1581.0	7.0	12.0	1598.0	0	0.0	Beëindigd door overlijden.			
308	3810	0	1341	37	25			1543.0				0	0.0	Voorlopig lid.	0.0	0.0	0.0
309	3174	0	830	52	2			1512.0				0	0.0				
310	3221	0	5	9	2			1505.0			1505.0	0	0.0				
311	3223	0	1288	1	1			1515.0			1525.0	0	0.0				
312	1677	0	664	35	29	15.0	2.0	1559.0	1.0	8.0	1561.0	0	0.0	Opvolger van Hayo Ripperda. Eed 24 april 1559. Beëindigd door overlijden.		8.0	
313	2189	0	392	1	40	26.0	5.0	1580.0	18.0	9.0	1583.0	0	0.0	Voorlopige aanstelling; op 1 april was hij reeds aan het werk getogen. Aan het eind van 1582 vaste aanstelling. Gramaye werd in juli 1586 met terugwerkende kracht van zijn functie vervallen verklaard en verbannen.			
314	3306	0	97	35	28							0	0.0				
315	3319	0	1326	56	28			1504.0			1534.0	0	0.0				
316	3387	0	650	72	29			1547.0				0	0.0				
317	3388	0	658	72	29			1569.0				0	0.0				
318	3389	0	647	72	29			1544.0	14.0	11.0	1546.0	0	0.0				
319	3390	0	401	72	29			1548.0				0	0.0				
320	3411	0	366	39	2	19.0	11.0	1515.0	14.0	2.0	1522.0	0	0.0				
321	3413	0	239	39	2	1.0	11.0	1585.0	23.0	4.0	1625.0	0	0.0				
322	3551	0	1307	77	28			1563.0			1570.0	0			0.0	0.0	0.0
323	3553	0	1402	77	28						1550.0	0	0.0		0.0	0.0	0.0
324	3555	0	1403	77	28			1550.0			1559.0	0	0.0		0.0	0.0	0.0
325	3557	0	1404	77	28			1559.0			1563.0	0	0.0		0.0	0.0	0.0
326	3636	0	905	35	2			1559.0			1567.0	0	0.0	Onbezoldigd. Ook vermeld in 1570.	0.0	0.0	0.0
327	3675	0	577	52	2	1.0	7.0	1463.0	30.0	9.0	1469.0	0	0.0		0.0	0.0	0.0
328	3679	0	553	64	2			1457.0	30.0	4.0	1467.0	0	0.0		0.0	0.0	0.0
329	3697	0	1223	35	29	30.0	12.0	1582.0			1585.0	0	0.0	Eed 10 juni 1583.	0.0	6.0	0.0
330	3819	0	470	35	2	1.0	6.0	1431.0	1.0	11.0	1432.0	0	0.0		0.0	0.0	0.0
331	536	0	219	11	2			1574.0			1584.0	0	0.0	Onbezoldigd. Beëindigd door overlijden.			
332	765	0	306	11	24	11.0	1.0	1544.0	10.0	3.0	1575.0	0	0.0	Opvolger van Leonard Hardinck. Eindjaar vermeld in de lijst van Baelde, Collaterale Raden, is 1560.			
333	3844	0	936	86	31	9.0	25.0	1588.0				0					
334	3847	0	1345	33	25			1578.0				0	0.0		0.0	0.0	0.0
335	3854	0	629	35	2	13.0	8.0	1428.0	15.0	2.0	1429.0	0	0.0	Aangesteld door Jacoba van Beieren en Filips van Bourgondië na de Zoen van Delft.	0.0	0.0	0.0
336	3855	0	1466	9	2			1510.0			1516.0	0	0.0		0.0	0.0	0.0
337	3856	0	1467	11	2			1579.0			1586.0	0	0.0	Onbezoldigd.	0.0	0.0	0.0
338	3873	0	71	24	31	2.0	4.0	1530.0	11.0	4.0	1536.0	0					
339	3886	0	639	35	2	13.0	8.0	1428.0	15.0	2.0	1429.0	0	0.0	Aangesteld door Jacoba van Beieren en Filips van Bourgondië na de Zoen van Delft.	0.0	0.0	0.0
340	3904	0	109	11	84	11.0	9.0	1538.0	31.0	3.0	1543.0	0					
341	3917	0	1474	40	28			1530.0			1550.0	0	0.0	Opvolger van Mercurino de Gattinara. Officieel was de functie afgeschaft; Granvelle werd algemeen als kanselier beschouwd en ook aangesproken.	0.0	0.0	0.0
342	3920	0	508	35	28			1497.0			1502.0	0	0.0	Raadsheer-rekestmeester. Mogelijk al in 1494.	0.0	0.0	0.0
343	3923	0	511	35	28			1494.0			1494.0	0	0.0	Raadsheer-rekestmeester. De jaartallen betreffen vermeldingen.	0.0	0.0	0.0
344	3928	0	521	35	28			1489.0			1491.0	0	0.0	Raadsheer-rekestmeester.	0.0	0.0	0.0
345	134	0	54	88	2	7.0	10.0	1559.0			1572.0	0	0.0	Cornelis Suys week in 1572 met het Hof uit naar Utrecht.			
346	639	0	245	35	24	31.0	12.0	1549.0				0	0.0	Eed 4 januari 1550. Als eindjaar vermeldt Baelde in zijn lijst in Collaterale Raden 1553.			
347	3941	0	1477	11	24	15.0	2.0	1555.0				0	0.0	Eed 2 maart 1555. Tevens secretaris in de Grote Raad (te Mechelen). Niet genoemd door Hassieau, Secrétaires du conseil.	0.0	0.0	0.0
348	3944	0	1478	35	2	13.0	8.0	1428.0	15.0	2.0	1429.0	0	0.0	Aangesteld door Jacoba van Beieren en Filips van Bourgondië na de Zoen van Delft.	0.0	0.0	0.0
349	3945	0	1478	35	2	24.0	12.0	1428.0	24.0	6.0	1430.0	0	0.0		0.0	0.0	0.0
350	3957	0	622	35	2	13.0	8.0	1428.0	24.0	6.0	1430.0	0	0.0	Aangesteld door Jacoba van Beieren en Filips van Bourgondië na de Zoen van Delft.	0.0	0.0	0.0
351	3958	0	600	35	2	13.0	8.0	1428.0	15.0	2.0	1429.0	0	0.0	Aangesteld door Jacoba van Beieren en Filips van Bourgondië na de Zoen van Delft. Memorialen Rosa geeft een doorlopende periode van 13 augustus 1428 tot 12 januari 1447.	0.0	0.0	0.0
352	3962	0	5	22	2			1504.0			1505.0	0	0.0		0.0	0.0	0.0
353	3963	0	1482	22	2			1514.0			1515.0	0	0.0		0.0	0.0	0.0
354	3966	0	1484	22	2			1574.0			1602.0	0	0.0		0.0	0.0	0.0
355	3984	0	1492	11	2			1553.0			1572.0	0	0.0	Onbezoldigd.	0.0	0.0	0.0
356	3988	0	1495	11	2			1577.0			1596.0	0	0.0	Onbezoldigd.	0.0	0.0	0.0
357	3989	0	1496	11	2			1586.0			1596.0	0	0.0	Onbezoldigd.	0.0	0.0	0.0
358	3997	0	1502	24	2	24.0	2.0	1474.0	14.0	6.0	1474.0	0	0.0	Tijdelijke functie.	0.0	0.0	0.0
359	3998	0	559	24	2	13.0	6.0	1480.0	11.0	9.0	1480.0	0	0.0	Tijdelijke functie.	0.0	0.0	0.0
360	3999	0	559	24	2	23.0	7.0	1490.0	31.0	12.0	1490.0	0	0.0	Tijdelijke functie.	0.0	0.0	0.0
361	4001	0	1503	11	2			1529.0			1541.0	0	0.0	Onbezoldigd.	0.0	0.0	0.0
362	4002	0	141	11	2			1531.0			1541.0	0	0.0	Onbezoldigd.	0.0	0.0	0.0
363	4006	0	614	39	2	7.0	10.0	1483.0	19.0	11.0	1515.0	0	0.0		0.0	0.0	0.0
364	4007	0	1	35	2	10.0	3.0	1505.0	30.0	4.0	1516.0	0	0.0	Beëindigd door overlijden. Als onbezoldigd raadsheer vermeld in 1486 en 1504.	0.0	0.0	0.0
365	4009	0	1506	35	2			1542.0			1546.0	0	0.0	Onbezoldigd.	0.0	0.0	0.0
366	4010	0	1507	35	2			1549.0			1554.0	0	0.0	Onbezoldigd.	0.0	0.0	0.0
367	4017	0	510	40	28	15.0	12.0	1496.0	20.0	3.0	1507.0	0	0.0	Mogelijk benoemd op 21 december. Beëindigd door overlijden.	0.0	0.0	0.0
368	4018	0	535	33	28			1504.0			1505.0	0	0.0	Vervanger van de kanselier.	0.0	0.0	0.0
369	4029	0	1517	9	28			1477.0				0	0.0	Secretaris en griffier.	0.0	0.0	0.0
370	4030	0	1518	9	28			1480.0				0	0.0	Secretaris en griffier. Het jaartal betreft een vermelding.	0.0	0.0	0.0
371	4031	0	1519	9	28			1480.0				0	0.0	Secretaris en griffier. Het jaartal betreft een vermelding.	0.0	0.0	0.0
372	4032	0	1520	9	28			1486.0				0	0.0	Secretaris en griffier. Het jaartal betreft een vermelding.	0.0	0.0	0.0
373	556	0	226	35	2	27.0	1.0	1573.0			1595.0	0	0.0	Aangesteld door Willem van Oranje in de plaats van voortvluchtige raadsheren. Beëindigd door overlijden.			
374	4035	0	1104	9	28			1505.0			1506.0	0	0.0	Secretaris en griffier. Opvolger van Jean de Longueville. Le Botechou komt nergens in de stukken voor. Eindjaar onzeker.	0.0	0.0	0.0
375	4036	0	1105	52	28	10.0	7.0	1507.0	17.0	4.0	1513.0	0	0.0		0.0	0.0	0.0
376	4037	0	1105	9	28	1.0	4.0	1513.0			1523.0	0	0.0	Deze functie werd nadien niet vervuld.	0.0	0.0	0.0
377	4039	0	1523	9	28			1507.0			1513.0	0	0.0	Secretaris (1509) en griffier. Opvolger van Evrard Rousseau, die hem ook weer opvolgde. Le Berthoz oefende zijn functie niet uit.	0.0	0.0	0.0
378	4043	0	1526	85	28	10.0	8.0	1479.0	31.0	3.0	1481.0	0	0.0		0.0	0.0	0.0
379	4045	0	1527	85	28	1.0	1.0	1500.0	18.0	4.0	1522.0	0	0.0	Opvolger van zijn schoonvader Gerard Numan. Onderbreking in 1516. Zijn opvolger Laurens du Blioul noemde zich utdrukkelijk audiëncier van de Geheime Raad.	0.0	0.0	0.0
380	4052	0	1533	35	28	8.0	12.0	1473.0				0	0.0	Geestelijk raadsheer.	0.0	0.0	0.0
381	4053	0	1534	35	28	8.0	12.0	1473.0				0	0.0	Geestelijk raadsheer.	0.0	0.0	0.0
382	4054	0	1535	35	28	12.0	8.0	1473.0				0	0.0	Lekeraadsheer.	0.0	0.0	0.0
383	4055	0	1536	35	28	8.0	12.0	1473.0				0	0.0	Lekeraadsheer.	0.0	0.0	0.0
384	4056	0	1537	35	28	8.0	12.0	1473.0				0	0.0	Lekeraadsheer.	0.0	0.0	0.0
385	4057	0	1538	35	28	8.0	12.0	1473.0				0	0.0	Lekeraadsheer.	0.0	0.0	0.0
386	4058	0	1539	35	28			1448.0			1477.0	0	0.0	Raadsheer-rekestmeester. In 1473 in het Parlement van Mechelen beneomd als rekestmeester. Het jaartal betreft een eerste vermelding.	0.0	0.0	0.0
387	4060	0	1541	35	28			1454.0				0	0.0	Raadsheer-rekestmeester. Op 8 december 1473 werd Jean Jacquelin in het Parlement van Mechelen benoemd als rekestmeester. Het jaartal betreft een vermelding.	0.0	0.0	0.0
388	4068	0	310	91	84			1574.0			1579.0	0	0.0		0.0	0.0	0.0
389	1262	0	505	35	28	29.0	11.0	1527.0		12.0	1538.0	0	0.0	Opvolger van Pieter Tayspil. Eed 21 februari 1527.			
390	4096	0	1561	35	24	30.0	1.0	1545.0	11.0	8.0	1564.0	0	0.0	Einddatum onzeker: waarschijnlijk was hij geruimte tijd voor zijn overlijden niet meer in de Geheime Raad werkzaam.	0.0	0.0	0.0
391	4097	0	1345	34	84			1578.0				0	0.0	Opvolger van Karel van Berlaymont.	0.0	0.0	0.0
392	4098	0	1477	52	28		7.0	1550.0			1587.0	0		Opvolger van zijn schoonvader Nicolaas Faurel.			
393	4101	0	1562	11	24	1.0	9.0	1534.0				0	0.0	Buitengewoon secretaris.	0.0	0.0	0.0
394	4102	0	670	35	29	25.0	9.0	1578.0			1580.0	0	0.0	In 1580 naar Roermond vertrokken.	0.0	6.0	0.0
395	4103	0	655	35	29	25.0	9.0	1578.0	2.0	9.0	1580.0	0	0.0	Tevens waarnemend kanselier. Een kanselier werd aanvankelijk niet aangesteld. In 1580 naar Roermond vertrokken.	0.0		0.0
396	1725	0	686	35	29	2.0	6.0	1580.0	11.0	5.0	1616.0	0	0.0	Van der Capellen was sedert het overlijden van kanselier Voet op 25 maart 1607 belast met het voorzitterschap en werd in 1616 tot kanselier benoemd.		8.0	
397	4104	0	1217	72	29	9.0	9.0	1581.0				0	0.0		0.0	0.0	0.0
398	1640	0	401	35	29		1.0	1544.0	20.0	4.0	1547.0	0	0.0	Met ingang van 29 januari 1544.			
399	1682	0	666	35	29	7.0	11.0	1561.0	7.0	9.0	1578.0	0	0.0	Opvolger van Evert van Heeckeren.		8.0	
400	4105	0	676	72	29			1581.0				0	0.0		0.0	0.0	0.0
401	1679	0	665	35	29	4.0	9.0	1561.0	8.0	1.0	1565.0	0	0.0	Opvolger van Johan van der Straten. Eed 6 oktober 1561.			
402	1033	0	408	35	31	27.0	8.0	1560.0	3.0	12.0	1568.0	0	0.0	Beëindigd door overlijden (onthoofding).			
403	2081	0	130	39	2	14.0	2.0	1522.0	2.0	4.0	1540.0	0	0.0	Beëindigd door overlijden.			
404	2080	0	130	39	31	15.0	11.0	1529.0	2.0	4.0	1540.0	0	0.0	Beëindigd door overlijden.			
405	3197	0	955	35	2	14.0	3.0	1496.0	8.0	8.0	1510.0	0	0.0	Aangesteld bij provisie vanwege vacerend ambt. Als onbezoldigd raadsheer vermeld in 1495.			
406	80	0	12	4	1	2.0	12.0	1541.0	12.0	8.0	1544.0	0	0.0	Eed 19 december 1541.			
407	1070	0	424	39	31	17.0	6.0	1567.0	11.0	10.0	1573.0	0	0.0	Gevangen genomen door de Geuzen op 11 oktober 1573.			
408	558	0	227	35	2	2.0	3.0	1573.0	7.0	3.0	1604.0	0	0.0	Beëindigd door overlijden.			
409	941	0	374	35	28	16.0	1.0	1560.0			1569.0	0	0.0	Opvolger van Jean de Glimes.			
410	980	0	389	9	31	21.0	5.0	1548.0	18.0	6.0	1574.0	0	0.0	Eed hernieuwd voor Filips II op 13 november 1555 en op 1 juli 1572.			
411	1040	0	411	35	31			1569.0	15.0	4.0	1578.0	0	0.0	Op 15 april 1578 verbannen en tot openbaar vijand verklaard op 11 januari 1581.			
412	2085	0	116	39	31	18.0	3.0	1547.0	4.0	6.0	1558.0	0	0.0	Beëindigd door overlijden.			
413	1675	0	663	35	29	9.0	9.0	1559.0	28.0	3.0	1564.0	0	0.0	Opvolger van Jan Gillis. Eed 23 september 1559. Beëindigd door ontslag.			
414	1748	0	357	39	29	30.0	4.0	1572.0			1577.0	0	0.0	Berlaymont verliet Gelderland in 1577 en koos de zijde van Don Juan.			
415	1705	0	676	35	29	25.0	9.0	1578.0				0	0.0	Eed 17 januari 1579. [In 1589 nog raadsheer.]		7.0	
416	2068	0	835	2	40	6.0	6.0	1578.0	28.0	6.0	1578.0	0	0.0	Beëindigd door overlijden.			
417	2812	0	1127	40	28			1471.0			1477.0	0	0.0	Hiervoor raadsheer-rekestmeester tot 1470, in december 1470 hoofd.			
418	1750	0	695	39	29	22.0	5.0	1578.0	2.0	6.0	1581.0	0	0.0	Johan van Nassau vertrok juli 1580 uit Gelderland; de einddatum is de dag dat hij zijn laatste tractement ontving.			
419	1711	0	679	35	29	25.0	9.0	1578.0			1601.0	0	0.0	Eed 17 januari 1579.		9.0	
420	1029	0	406	86	31	19.0	4.0	1564.0			1585.0	0	0.0	Eed als raadsheer aan de Staten op 21 oktober 1580. Beëindigd door overlijden.			
421	1717	0	682	35	29	26.0	10.0	1578.0				0	0.0	Eed 20 december 1579. [Overleden in 1582.]		10.0	
422	1315	0	527	35	28	12.0	5.0	1511.0	15.0	10.0	1522.0	0	0.0	Reeds in 1504 buitengewoon raadsheer met recht van opvolging van een afgetreden of overleden lid. Opvolger van Thomas de la Papoire. Kerckhoffs-de Hey, Grote Raad, Biografieën 106, geeft 13 mei.			
423	1709	0	678	35	29	25.0	9.0	1578.0	29.0	3.0	1604.0	0		Eed 17 januari 1579. Voet was sedert 20 december 1598 belast met het voorzitterschap en werd in 1604 tot kanselier benoemd.		9.0	
424	1719	0	683	35	29	28.0	11.0	1579.0			1585.0	0	0.0	Eed 10 maart 1580.		7.0	
425	1358	0	547	39	2	17.0	6.0	1448.0	23.0	11.0	1462.0	0	0.0	Vaak aangeduid als stadhouder-generaal.			
426	1629	0	631	35	2	1.0	5.0	1433.0	30.0	4.0	1434.0	0	0.0	In de jaren 1435-1437, 1439-1440, 1443 en 1445 als onbezoldigd raadsheer vermeld (Memorialen Rosa geeft 1433-1438).			
427	1633	0	629	35	2	1.0	5.0	1439.0	31.0	10.0	1440.0	0	0.0	Als onbezoldigd raadsheer vermeld in de jaren 1438-1439, 1441-1442 en 1444. Memorialen Rosa geeft 1429, 1431 en 1433-1442.			
428	1137	0	451	35	28	27.0	7.0	1508.0			1522.0	0	0.0	Opvolger van zijn broer Jean (II) Carondelet. Geestelijk raadsheer.			
429	1684	0	667	35	29	28.0	3.0	1564.0	7.0	9.0	1578.0	0	0.0	Opvolger van Frederik Boymer. Eed 2 mei 1564.			
430	83	0	39	4	1	28.0	1.0	1552.0			1564.0	0	0.0	Eed op 11 februari 1552.			
431	1167	0	463	35	28			1477.0				0	0.0	Raadsheer-kamerheer. Het jaartal betreft een vermelding.			
432	781	0	314	11	24			1577.0			1578.0	0	0.0	Aangesteld als adjunct-secretaris met recht van opvolging na de dood van zijn vader.			
433	3811	0	1458	37	25	23.0	9.0	1559.0			1573.0	0	0.0	Sedert 1555 reeds buitengewoon gecommitteerde. Opvolger van Robert de Bouloigne.	0.0	0.0	0.0
434	2474	0	989	35	28	24.0	6.0	1555.0	29.0	12.0	1574.0	0	0.0	Opvolger van Arthus Bogaert. Beëindigd door overlijden.			
435	1233	0	491	35	28			1477.0				0	0.0	Raadsheer-rekestmeester. Voor deze benoeming in 1477 was hij geestelijk raadsheer.			
436	771	0	309	11	24	7.0	2.0	1562.0	4.0	10.0	1578.0	0	0.0	Aanvankelijk deelde hij de wedde met zijn toekomstige schoonvader Jan de Langhe. In 1578 werd Jan Mesdach zegelbewaarder van de Geheime Raad.			
437	2310	0	931	39	31			1573.0			1574.0	0	0.0	Waarnemend, als opvolger van Filips van Sint Aldegonde, heer van Noircarmes, vanwege gevangenschap van Maximiliaan van Hennin-Liétard, graaf van Bossu.			
438	2669	0	1062	19	2			1432.0	15.0	11.0	1446.0	0	0.0	Jaarlijks vanuit Brussel lange tijd in Den Haag aanwezig om rekeningen af te horen. Beëindigd door overlijden. Als onbezoldigd raadsheer vermeld in 1434-1437, 1440 en 1442-1446. Memorialen Rosa geeft 1433-1444.			
439	2461	0	982	35	28	23.0	5.0	1547.0	18.0	1.0	1568.0	0	0.0	Opvolger van zijn schoonvader Adriaan Nicolai. Beëindigd door overlijden.			
440	3952	0	73	35	28	28.0	11.0	1558.0	25.0	10.0	1568.0	0		Opvolger van Franco van den Bergh. Beëindigd door overlijden.			
441	3550	0	1307	35	28	31.0	7.0	1570.0	14.0	5.0	1587.0	0	0.0	Opvolger van Jean de Masnuy. Beëindigd door overlijden.	0.0	0.0	0.0
442	2299	0	926	35	2	20.0	11.0	1572.0	3.0	8.0	1573.0	0	0.0	Aangesteld door Willem van Oranje in plaats van voortvluchtige raadsheren.			
443	1491	0	592	35	2	12.0	4.0	1477.0	12.0	5.0	1479.0	0	0.0				
444	3813	0	1459	11	2	3.0	12.0	1511.0	29.0	10.0	1515.0	0	0.0	In de jaren 1509-1511 vermeld als onbezoldigd secretaris.	0.0	0.0	0.0
445	1153	0	457	35	28			1456.0			1477.0	0	0.0	Raadsheer-rekestmeester.			
446	2673	0	1063	11	2	13.0	8.0	1428.0	22.0	10.0	1445.0	0	0.0				
447	2265	0	912	35	2			1565.0			1571.0	0	0.0	Onbezoldigd.			
